system:index,CN,X,datetime,map,timestamp,tmean,.geo
0_00000000000000000c19,4.03828E13,116648,2020-12-31 00:00:00,455.66302490234375,1609372800000,14.386667251586914,"{""type"":""Point"",""coordinates"":[-110.25539375582274,32.94518969047735]}"
0_00000000000000000c24,4.03828E13,116791,2020-12-31 00:00:00,472.31101989746094,1609372800000,13.30333423614502,"{""type"":""Point"",""coordinates"":[-109.6618472736996,33.255449482675054]}"
0_00000000000000000c34,4.03828E13,116952,2020-12-31 00:00:00,541.4700269699097,1609372800000,10.741666793823242,"{""type"":""Point"",""coordinates"":[-109.65094477162393,33.57108695074322]}"
0_000000000000000009f8,4.03829E13,84322,2020-12-31 00:00:00,528.9160280227661,1609372800000,12.637500762939453,"{""type"":""Point"",""coordinates"":[-109.08734115307469,33.40139586015434]}"
0_00000000000000000abf,4.0383E13,87022,2020-12-31 00:00:00,373.58001232147217,1609372800000,11.500833511352539,"{""type"":""Point"",""coordinates"":[-113.00887081992134,36.48774481789268]}"
0_00000000000000000ac0,4.0383E13,87025,2020-12-31 00:00:00,377.25401544570923,1609372800000,10.99083423614502,"{""type"":""Point"",""coordinates"":[-113.28835835574922,36.438199746087854]}"
0_00000000000000000ac1,4.0383E13,87026,2020-12-31 00:00:00,411.2960262298584,1609372800000,11.282500267028809,"{""type"":""Point"",""coordinates"":[-113.00685530624519,36.445040007103835]}"
0_00000000000000000ac2,4.0383E13,87028,2020-12-31 00:00:00,340.99401807785034,1609372800000,12.164167404174805,"{""type"":""Point"",""coordinates"":[-113.45618554209777,36.3912320346919]}"
0_00000000000000000ac3,4.0383E13,87029,2020-12-31 00:00:00,439.93102169036865,1609372800000,9.134166717529297,"{""type"":""Point"",""coordinates"":[-113.12071845164493,36.39712250718352]}"
0_00000000000000000ac4,4.0383E13,87030,2020-12-31 00:00:00,387.2910203933716,1609372800000,12.540834426879883,"{""type"":""Point"",""coordinates"":[-112.83619659072771,36.3980722957079]}"
0_00000000000000000af4,4.0383E13,87530,2020-12-31 00:00:00,192.97600889205933,1609372800000,16.32833480834961,"{""type"":""Point"",""coordinates"":[-114.03997551111595,36.5556257132293]}"
0_00000000000000000b09,4.0383E13,88355,2020-12-31 00:00:00,343.07501220703125,1609372800000,12.650834083557129,"{""type"":""Point"",""coordinates"":[-113.57712082176828,36.74703708504951]}"
0_00000000000000000ac5,4.03831E13,87036,2020-12-31 00:00:00,359.3230199813843,1609372800000,12.49416732788086,"{""type"":""Point"",""coordinates"":[-113.1659025226195,36.21529374352715]}"
0_00000000000000000ac6,4.03831E13,87038,2020-12-31 00:00:00,364.8780188560486,1609372800000,12.135000228881836,"{""type"":""Point"",""coordinates"":[-113.61352938186967,36.114669669155084]}"
0_00000000000000000ad2,4.03831E13,87128,2020-12-31 00:00:00,344.62301540374756,1609372800000,15.039167404174805,"{""type"":""Point"",""coordinates"":[-113.75932414991313,35.253644010341006]}"
0_00000000000000000ad5,4.03831E13,87179,2020-12-31 00:00:00,393.95300912857056,1609372800000,11.68416690826416,"{""type"":""Point"",""coordinates"":[-113.44696858022029,36.07640612301547]}"
0_00000000000000000aea,4.03831E13,87365,2020-12-31 00:00:00,356.5140132904053,1609372800000,12.069167137145996,"{""type"":""Point"",""coordinates"":[-113.44231327872049,35.897382133921724]}"
0_00000000000000000aec,4.03831E13,87386,2020-12-31 00:00:00,333.06001341342926,1609372800000,15.788333892822266,"{""type"":""Point"",""coordinates"":[-114.18713922318283,35.435196309732056]}"
0_00000000000000000b0a,4.03831E13,88386,2020-12-31 00:00:00,453.33202838897705,1609372800000,13.440834045410156,"{""type"":""Point"",""coordinates"":[-113.88070088058794,36.75664644781969]}"
0_00000000000000000ac8,4.03832E13,87060,2020-12-31 00:00:00,336.4250154495239,1609372800000,13.1225004196167,"{""type"":""Point"",""coordinates"":[-113.35967275889699,35.17428092979177]}"
0_00000000000000000ac9,4.03832E13,87067,2020-12-31 00:00:00,173.95600938796997,1609372800000,12.472500801086426,"{""type"":""Point"",""coordinates"":[-110.1588274634093,36.8660103602565]}"
0_00000000000000000aca,4.03832E13,87068,2020-12-31 00:00:00,270.1730146408081,1609372800000,10.641667366027832,"{""type"":""Point"",""coordinates"":[-110.61346402951548,36.73372220930391]}"
0_00000000000000000acb,4.03832E13,87071,2020-12-31 00:00:00,257.2160129547119,1609372800000,10.760000228881836,"{""type"":""Point"",""coordinates"":[-110.50161193869084,36.690995103009804]}"
0_00000000000000000acc,4.03832E13,87073,2020-12-31 00:00:00,280.465012550354,1609372800000,10.392500877380371,"{""type"":""Point"",""coordinates"":[-110.33276361820108,36.55409178246691]}"
0_00000000000000000ad6,4.03832E13,87245,2020-12-31 00:00:00,274.5040135383606,1609372800000,10.570000648498535,"{""type"":""Point"",""coordinates"":[-110.49962317962103,36.51050406966947]}"
0_00000000000000000ad7,4.03832E13,87246,2020-12-31 00:00:00,246.1990122795105,1609372800000,11.322500228881836,"{""type"":""Point"",""coordinates"":[-110.7245625322621,36.371460380620924]}"
0_00000000000000000ad8,4.03832E13,87247,2020-12-31 00:00:00,278.3990149497986,1609372800000,10.257500648498535,"{""type"":""Point"",""coordinates"":[-110.16376814737652,36.32519720719143]}"
0_00000000000000000ad9,4.03832E13,87248,2020-12-31 00:00:00,300.1410131454468,1609372800000,10.295833587646484,"{""type"":""Point"",""coordinates"":[-110.0549527043693,36.41111962539027]}"
0_00000000000000000ada,4.03832E13,87250,2020-12-31 00:00:00,296.70601654052734,1609372800000,10.24666690826416,"{""type"":""Point"",""coordinates"":[-110.21897181841818,36.372575155884284]}"
0_00000000000000000adb,4.03832E13,87252,2020-12-31 00:00:00,251.67600798606873,1609372800000,10.704167366027832,"{""type"":""Point"",""coordinates"":[-110.33337897414644,36.23701402475848]}"
0_00000000000000000adc,4.03832E13,87253,2020-12-31 00:00:00,271.5080156326294,1609372800000,10.295833587646484,"{""type"":""Point"",""coordinates"":[-110.05344552821323,36.23191281315334]}"
0_00000000000000000add,4.03832E13,87261,2020-12-31 00:00:00,242.54401087760925,1609372800000,10.593334197998047,"{""type"":""Point"",""coordinates"":[-110.05603180682422,35.92075228254283]}"
0_00000000000000000ade,4.03832E13,87263,2020-12-31 00:00:00,223.5510115623474,1609372800000,10.96166706085205,"{""type"":""Point"",""coordinates"":[-110.2233863284611,35.873374333849966]}"
0_00000000000000000adf,4.03832E13,87274,2020-12-31 00:00:00,229.1740128993988,1609372800000,10.538333892822266,"{""type"":""Point"",""coordinates"":[-110.11655518542264,35.737692806995724]}"
0_00000000000000000ae0,4.03832E13,87283,2020-12-31 00:00:00,216.417010307312,1609372800000,11.71166706085205,"{""type"":""Point"",""coordinates"":[-110.11436576680539,35.42089597265365]}"
0_00000000000000000b04,4.03832E13,88162,2020-12-31 00:00:00,336.0450162887573,1609372800000,11.484167098999023,"{""type"":""Point"",""coordinates"":[-110.1847749724393,34.43051625138016]}"
0_00000000000000000b05,4.03832E13,88164,2020-12-31 00:00:00,448.15502166748047,1609372800000,9.792417526245117,"{""type"":""Point"",""coordinates"":[-110.61749505686781,34.38346827616526]}"
0_00000000000000000b06,4.03832E13,88165,2020-12-31 00:00:00,389.5390200614929,1609372800000,10.890833854675293,"{""type"":""Point"",""coordinates"":[-110.29310437343172,34.38729864397016]}"
0_00000000000000000b07,4.03832E13,88167,2020-12-31 00:00:00,478.18702507019043,1609372800000,10.238333702087402,"{""type"":""Point"",""coordinates"":[-110.18716505060397,34.248214823012134]}"
0_00000000000000000c0e,4.03832E13,116567,2020-12-31 00:00:00,557.5500288009644,1609372800000,12.73983383178711,"{""type"":""Point"",""coordinates"":[-110.46001298496324,34.117696935177776]}"
0_00000000000000000b08,4.03833E13,88182,2020-12-31 00:00:00,238.79201126098633,1609372800000,10.975833892822266,"{""type"":""Point"",""coordinates"":[-110.3627599909876,36.07225469993471]}"
0_00000000000000000c20,4.03833E13,116726,2020-12-31 00:00:00,489.49602222442627,1609372800000,11.792500495910645,"{""type"":""Point"",""coordinates"":[-109.916181020485,33.936077749270936]}"
0_00000000000000000c21,4.03833E13,116727,2020-12-31 00:00:00,523.4010200500488,1609372800000,12.079167366027832,"{""type"":""Point"",""coordinates"":[-109.9225887486988,33.74785463470392]}"
0_00000000000000000afe,4.03834E13,87839,2020-12-31 00:00:00,388.3740165233612,1609372800000,11.972500801086426,"{""type"":""Point"",""coordinates"":[-113.3093963945194,35.27193524286224]}"
0_00000000000000000aff,4.03834E13,87844,2020-12-31 00:00:00,335.307017326355,1609372800000,13.394166946411133,"{""type"":""Point"",""coordinates"":[-112.5428234142194,35.23078665834105]}"
0_00000000000000000b00,4.03834E13,87845,2020-12-31 00:00:00,373.50501775741577,1609372800000,11.68991756439209,"{""type"":""Point"",""coordinates"":[-113.03544706219988,35.13759590542508]}"
0_00000000000000000b01,4.03834E13,87848,2020-12-31 00:00:00,434.6480231285095,1609372800000,12.768333435058594,"{""type"":""Point"",""coordinates"":[-112.58581806657673,35.10100898128156]}"
0_00000000000000000aed,4.03835E13,87462,2020-12-31 00:00:00,462.6990270614624,1609372800000,13.014166831970215,"{""type"":""Point"",""coordinates"":[-112.88333374796368,34.75754226353883]}"
0_00000000000000000af5,4.03835E13,87543,2020-12-31 00:00:00,349.2000148296356,1609372800000,14.713334083557129,"{""type"":""Point"",""coordinates"":[-112.32383696148466,34.91775330528809]}"
0_00000000000000000af6,4.03835E13,87547,2020-12-31 00:00:00,359.50201511383057,1609372800000,13.319167137145996,"{""type"":""Point"",""coordinates"":[-112.74082979649765,34.7751111216894]}"
0_00000000000000000af7,4.03835E13,87550,2020-12-31 00:00:00,359.17601680755615,1609372800000,16.53583335876465,"{""type"":""Point"",""coordinates"":[-111.87785996962427,34.79431201082555]}"
0_00000000000000000af8,4.03835E13,87552,2020-12-31 00:00:00,386.4080181121826,1609372800000,13.515000343322754,"{""type"":""Point"",""coordinates"":[-112.58837313148035,34.739340213038666]}"
0_00000000000000000af9,4.03835E13,87555,2020-12-31 00:00:00,442.8200240135193,1609372800000,14.476667404174805,"{""type"":""Point"",""coordinates"":[-111.71947270020588,34.73979950044717]}"
0_00000000000000000afa,4.03835E13,87563,2020-12-31 00:00:00,551.1350231170654,1609372800000,12.476667404174805,"{""type"":""Point"",""coordinates"":[-111.60533754964187,34.609107707671726]}"
0_00000000000000000afb,4.03835E13,87564,2020-12-31 00:00:00,442.6040229797363,1609372800000,15.949167251586914,"{""type"":""Point"",""coordinates"":[-111.71237827042984,34.562117700770514]}"
0_00000000000000000afc,4.03835E13,87684,2020-12-31 00:00:00,440.33702421188354,1609372800000,14.439167022705078,"{""type"":""Point"",""coordinates"":[-111.86694854934649,34.47540602168521]}"
0_00000000000000000afd,4.03835E13,87695,2020-12-31 00:00:00,445.3250222206116,1609372800000,15.976667404174805,"{""type"":""Point"",""coordinates"":[-112.45637482209624,34.288685624173205]}"
0_00000000000000000b02,4.03835E13,88151,2020-12-31 00:00:00,362.0970194339752,1609372800000,13.96166706085205,"{""type"":""Point"",""coordinates"":[-112.42821559894372,34.969991674129204]}"
0_00000000000000000b03,4.03835E13,88152,2020-12-31 00:00:00,459.33902502059937,1609372800000,13.779167175292969,"{""type"":""Point"",""coordinates"":[-112.1504180624151,34.96588484205898]}"
0_000000000000000002b3,4.03836E13,36214,2020-12-31 00:00:00,235.09501266479492,1609372800000,10.750833511352539,"{""type"":""Point"",""coordinates"":[-113.5193041175093,38.4190483706559]}"
0_000000000000000002c2,4.03836E13,36306,2020-12-31 00:00:00,445.951021194458,1609372800000,9.421667098999023,"{""type"":""Point"",""coordinates"":[-113.98036178913243,38.36436641443749]}"
0_000000000000000002c3,4.03836E13,36309,2020-12-31 00:00:00,355.1330165863037,1609372800000,9.819167137145996,"{""type"":""Point"",""coordinates"":[-112.88666915555166,38.38807099563761]}"
0_000000000000000002c4,4.03836E13,36313,2020-12-31 00:00:00,579.9230308532715,1609372800000,6.2900004386901855,"{""type"":""Point"",""coordinates"":[-112.48958620674232,38.345321593838236]}"
0_000000000000000002c5,4.03836E13,36314,2020-12-31 00:00:00,444.36902236938477,1609372800000,10.155834197998047,"{""type"":""Point"",""coordinates"":[-113.79711949044214,38.23491871085595]}"
0_000000000000000002da,4.03836E13,36441,2020-12-31 00:00:00,470.39502811431885,1609372800000,10.255833625793457,"{""type"":""Point"",""coordinates"":[-113.51646812923931,38.23647047802256]}"
0_0000000000000000034d,4.03836E13,39705,2020-12-31 00:00:00,391.37901496887207,1609372800000,8.262499809265137,"{""type"":""Point"",""coordinates"":[-113.52168081837078,38.556892561521074]}"
0_0000000000000000034e,4.03836E13,39706,2020-12-31 00:00:00,313.91201400756836,1609372800000,8.64666748046875,"{""type"":""Point"",""coordinates"":[-113.2346261880552,38.55965274507315]}"
0_0000000000000000034f,4.03836E13,39708,2020-12-31 00:00:00,379.44601821899414,1609372800000,8.940834045410156,"{""type"":""Point"",""coordinates"":[-112.60320856068516,38.5725885972292]}"
0_00000000000000000350,4.03836E13,39709,2020-12-31 00:00:00,511.79002571105957,1609372800000,7.799167156219482,"{""type"":""Point"",""coordinates"":[-113.98723772295686,38.50061870622658]}"
0_00000000000000000351,4.03836E13,39713,2020-12-31 00:00:00,414.93202018737793,1609372800000,8.948333740234375,"{""type"":""Point"",""coordinates"":[-112.77756833007702,38.51933801244895]}"
0_000000000000000003f3,4.03836E13,42519,2020-12-31 00:00:00,261.4540138244629,1609372800000,9.668334007263184,"{""type"":""Point"",""coordinates"":[-113.29428450104925,38.56177081807354]}"
0_000000000000000003f4,4.03836E13,42520,2020-12-31 00:00:00,404.48101806640625,1609372800000,9.175000190734863,"{""type"":""Point"",""coordinates"":[-113.87843119815172,38.45407015032967]}"
0_000000000000000003f5,4.03836E13,42527,2020-12-31 00:00:00,390.6690196990967,1609372800000,8.250916481018066,"{""type"":""Point"",""coordinates"":[-112.66494481477012,38.43499857512408]}"
0_000000000000000003f6,4.03836E13,42532,2020-12-31 00:00:00,444.80802154541016,1609372800000,8.314167022705078,"{""type"":""Point"",""coordinates"":[-113.5613043903317,38.27736489378371]}"
0_000000000000000003f7,4.03836E13,42533,2020-12-31 00:00:00,254.25501155853271,1609372800000,10.339167594909668,"{""type"":""Point"",""coordinates"":[-113.21869827909231,38.2791485342051]}"
0_000000000000000002d9,4.03837E13,36432,2020-12-31 00:00:00,529.2830200195312,1609372800000,7.435000419616699,"{""type"":""Point"",""coordinates"":[-112.14908479120012,41.95227505866744]}"
0_000000000000000002db,4.03837E13,36445,2020-12-31 00:00:00,368.09401512145996,1609372800000,8.89666748046875,"{""type"":""Point"",""coordinates"":[-113.97135886410554,38.1812088386672]}"
0_000000000000000002dd,4.03837E13,36477,2020-12-31 00:00:00,355.3370189666748,1609372800000,7.297500133514404,"{""type"":""Point"",""coordinates"":[-113.52861472050888,41.83998597593956]}"
0_000000000000000002de,4.03837E13,36478,2020-12-31 00:00:00,305.142014503479,1609372800000,8.202500343322754,"{""type"":""Point"",""coordinates"":[-113.22239933296666,41.850643227457304]}"
0_00000000000000000324,4.03837E13,38950,2020-12-31 00:00:00,328.06401538848877,1609372800000,7.305000305175781,"{""type"":""Point"",""coordinates"":[-114.00613093412029,41.60330581022476]}"
0_00000000000000000346,4.03837E13,39445,2020-12-31 00:00:00,426.2320251464844,1609372800000,7.740000247955322,"{""type"":""Point"",""coordinates"":[-113.55536486772851,38.43549799444206]}"
0_000000000000000003d1,4.03837E13,42325,2020-12-31 00:00:00,367.1850128173828,1609372800000,7.900000095367432,"{""type"":""Point"",""coordinates"":[-112.76692445586242,38.15865916463992]}"
0_000000000000000003d2,4.03837E13,42327,2020-12-31 00:00:00,447.399019241333,1609372800000,9.038333892822266,"{""type"":""Point"",""coordinates"":[-114.01054098506215,38.48179684067999]}"
0_000000000000000003d3,4.03837E13,42329,2020-12-31 00:00:00,344.4460144042969,1609372800000,8.838334083557129,"{""type"":""Point"",""coordinates"":[-112.7942721226232,38.31367981276297]}"
0_000000000000000003f8,4.03837E13,42537,2020-12-31 00:00:00,377.0090217590332,1609372800000,10.974166870117188,"{""type"":""Point"",""coordinates"":[-113.39640683337528,38.150726423865855]}"
0_000000000000000002d6,4.03838E13,36425,2020-12-31 00:00:00,433.55201721191406,1609372800000,7.287500381469727,"{""type"":""Point"",""coordinates"":[-110.30576376132247,39.7496485841052]}"
0_000000000000000002d7,4.03838E13,36427,2020-12-31 00:00:00,365.2210159301758,1609372800000,8.360000610351562,"{""type"":""Point"",""coordinates"":[-110.18858750384,39.70771965689965]}"
0_000000000000000002ee,4.03838E13,36599,2020-12-31 00:00:00,324.6360168457031,1609372800000,8.79325008392334,"{""type"":""Point"",""coordinates"":[-110.29958344726239,39.79864964558152]}"
0_000000000000000002ef,4.03838E13,36601,2020-12-31 00:00:00,272.4430160522461,1609372800000,8.611666679382324,"{""type"":""Point"",""coordinates"":[-110.89107874290092,39.65320714652128]}"
0_000000000000000002f0,4.03838E13,36602,2020-12-31 00:00:00,330.09901428222656,1609372800000,8.482500076293945,"{""type"":""Point"",""coordinates"":[-110.57974430734933,39.66719088742488]}"
0_00000000000000000359,4.03838E13,40297,2020-12-31 00:00:00,308.00801277160645,1609372800000,8.4149169921875,"{""type"":""Point"",""coordinates"":[-114.02208559768953,41.291191031988824]}"
0_000000000000000003d4,4.03838E13,42342,2020-12-31 00:00:00,415.1830177307129,1609372800000,6.689167022705078,"{""type"":""Point"",""coordinates"":[-114.01937446424904,41.247268886612375]}"
0_0000000000000000041f,4.03838E13,42754,2020-12-31 00:00:00,368.4350175857544,1609372800000,7.2266669273376465,"{""type"":""Point"",""coordinates"":[-114.02981321981517,41.10943361394931]}"
0_00000000000000000510,4.03838E13,44258,2020-12-31 00:00:00,369.6160259246826,1609372800000,7.818333625793457,"{""type"":""Point"",""coordinates"":[-113.69091262155115,41.95349685235608]}"
0_00000000000000000511,4.03838E13,44268,2020-12-31 00:00:00,356.537015914917,1609372800000,7.566667079925537,"{""type"":""Point"",""coordinates"":[-114.00994792462204,41.12590999234179]}"
0_00000000000000000545,4.03838E13,44554,2020-12-31 00:00:00,452.7760181427002,1609372800000,7.622500419616699,"{""type"":""Point"",""coordinates"":[-112.49214127164593,41.50880854070014]}"
0_000000000000000002f1,4.03839E13,36605,2020-12-31 00:00:00,335.35401344299316,1609372800000,9.348333358764648,"{""type"":""Point"",""coordinates"":[-110.41461487713812,39.52804017995105]}"
0_0000000000000000033e,4.03839E13,39392,2020-12-31 00:00:00,352.4600143432617,1609372800000,7.376667022705078,"{""type"":""Point"",""coordinates"":[-109.16441225568245,40.95756555027105]}"
0_0000000000000000033f,4.03839E13,39393,2020-12-31 00:00:00,266.965012550354,1609372800000,8.436667442321777,"{""type"":""Point"",""coordinates"":[-109.28000553229091,40.9085957025021]}"
0_00000000000000000347,4.03839E13,39448,2020-12-31 00:00:00,355.47201919555664,1609372800000,8.585000038146973,"{""type"":""Point"",""coordinates"":[-110.74117268368617,39.6841711442364]}"
0_00000000000000000352,4.03839E13,39714,2020-12-31 00:00:00,487.4170265197754,1609372800000,6.466667175292969,"{""type"":""Point"",""coordinates"":[-110.1901972393203,39.56679422720655]}"
0_00000000000000000353,4.03839E13,39717,2020-12-31 00:00:00,390.386022567749,1609372800000,5.780833721160889,"{""type"":""Point"",""coordinates"":[-110.7644937821957,40.425189016399095]}"
0_00000000000000000354,4.03839E13,39718,2020-12-31 00:00:00,360.678014755249,1609372800000,7.261667251586914,"{""type"":""Point"",""coordinates"":[-110.46721443316456,40.06978082603524]}"
0_00000000000000000357,4.03839E13,39762,2020-12-31 00:00:00,321.05901432037354,1609372800000,9.455000877380371,"{""type"":""Point"",""coordinates"":[-110.47669002290316,39.57253309026233]}"
0_0000000000000000035e,4.03839E13,40317,2020-12-31 00:00:00,261.8370084762573,1609372800000,6.820000648498535,"{""type"":""Point"",""coordinates"":[-109.60551099099038,40.93588094184814]}"
0_000000000000000003b6,4.03839E13,42084,2020-12-31 00:00:00,327.84801483154297,1609372800000,6.470000267028809,"{""type"":""Point"",""coordinates"":[-109.16905417987908,40.81673376170008]}"
0_000000000000000003d5,4.03839E13,42354,2020-12-31 00:00:00,231.19001007080078,1609372800000,7.382500648498535,"{""type"":""Point"",""coordinates"":[-110.11766104248389,40.3808209609173]}"
0_000000000000000003d6,4.03839E13,42355,2020-12-31 00:00:00,306.481014251709,1609372800000,6.717416763305664,"{""type"":""Point"",""coordinates"":[-110.58166617990337,40.23730479351216]}"
0_000000000000000003d7,4.03839E13,42358,2020-12-31 00:00:00,348.25901985168457,1609372800000,6.969167232513428,"{""type"":""Point"",""coordinates"":[-110.7658627262191,40.19934892534522]}"
0_000000000000000004fe,4.03839E13,44167,2020-12-31 00:00:00,445.78602027893066,1609372800000,4.762416839599609,"{""type"":""Point"",""coordinates"":[-110.88103684732856,39.97747297512787]}"
0_000000000000000004ff,4.03839E13,44168,2020-12-31 00:00:00,529.1630229949951,1609372800000,5.99333381652832,"{""type"":""Point"",""coordinates"":[-110.5896033797785,39.97185004869947]}"
0_00000000000000000500,4.03839E13,44169,2020-12-31 00:00:00,333.5920162200928,1609372800000,7.693333625793457,"{""type"":""Point"",""coordinates"":[-110.29961020186869,39.9739725808009]}"
0_0000000000000000050a,4.03839E13,44207,2020-12-31 00:00:00,347.67901611328125,1609372800000,7.100000381469727,"{""type"":""Point"",""coordinates"":[-110.4098168844046,40.01657929136658]}"
0_000000000000000002a9,4.0384E13,28838,2020-12-31 00:00:00,554.4160194396973,1609372800000,5.175000190734863,"{""type"":""Point"",""coordinates"":[-110.58952311595955,39.934366845244206]}"
0_000000000000000002aa,4.0384E13,28839,2020-12-31 00:00:00,369.3300151824951,1609372800000,7.939167022705078,"{""type"":""Point"",""coordinates"":[-110.30715054175008,39.9213105973597]}"
0_000000000000000002ab,4.0384E13,28841,2020-12-31 00:00:00,478.71302032470703,1609372800000,6.5425004959106445,"{""type"":""Point"",""coordinates"":[-110.46586778464642,39.87833824050765]}"
0_000000000000000002ac,4.0384E13,28842,2020-12-31 00:00:00,318.1720132827759,1609372800000,8.625833511352539,"{""type"":""Point"",""coordinates"":[-110.11950711032003,39.883332433687514]}"
0_000000000000000002ad,4.0384E13,28851,2020-12-31 00:00:00,397.4670219421387,1609372800000,7.577500343322754,"{""type"":""Point"",""coordinates"":[-110.3057682204235,39.43251285808307]}"
0_000000000000000002e9,4.0384E13,36501,2020-12-31 00:00:00,252.7760124206543,1609372800000,8.801667213439941,"{""type"":""Point"",""coordinates"":[-110.65718551534452,38.80539826322961]}"
0_00000000000000000309,4.0384E13,36830,2020-12-31 00:00:00,554.535026550293,1609372800000,5.170833587646484,"{""type"":""Point"",""coordinates"":[-111.23704701633461,39.30486217222608]}"
0_0000000000000000030a,4.0384E13,36836,2020-12-31 00:00:00,287.8660125732422,1609372800000,7.345833778381348,"{""type"":""Point"",""coordinates"":[-111.2279415319835,39.11856093021312]}"
0_0000000000000000030b,4.0384E13,36838,2020-12-31 00:00:00,248.93701171875,1609372800000,10.240833282470703,"{""type"":""Point"",""coordinates"":[-110.65395712618184,39.1191852043606]}"
0_0000000000000000030c,4.0384E13,36841,2020-12-31 00:00:00,222.68701076507568,1609372800000,11.18166732788086,"{""type"":""Point"",""coordinates"":[-110.48049363610173,39.0740234288913]}"
0_00000000000000000369,4.0384E13,40365,2020-12-31 00:00:00,231.46301078796387,1609372800000,9.648333549499512,"{""type"":""Point"",""coordinates"":[-110.65811746746469,38.94400050127386]}"
0_0000000000000000036f,4.0384E13,40400,2020-12-31 00:00:00,217.77201175689697,1609372800000,11.415000915527344,"{""type"":""Point"",""coordinates"":[-110.48357933403072,38.89668052089469]}"
0_00000000000000000370,4.0384E13,40403,2020-12-31 00:00:00,264.76201343536377,1609372800000,7.801667213439941,"{""type"":""Point"",""coordinates"":[-110.94785647661446,38.8080425101543]}"
0_0000000000000000037f,4.0384E13,41115,2020-12-31 00:00:00,469.60002517700195,1609372800000,6.0400004386901855,"{""type"":""Point"",""coordinates"":[-111.2372878077915,39.16270603064223]}"
0_00000000000000000380,4.0384E13,41119,2020-12-31 00:00:00,236.83501052856445,1609372800000,9.463334083557129,"{""type"":""Point"",""coordinates"":[-110.7681324086553,39.03073447586444]}"
0_00000000000000000381,4.0384E13,41121,2020-12-31 00:00:00,230.70001316070557,1609372800000,8.126667022705078,"{""type"":""Point"",""coordinates"":[-111.2311208710346,38.982116897078726]}"
0_00000000000000000382,4.0384E13,41123,2020-12-31 00:00:00,223.99201202392578,1609372800000,10.232500076293945,"{""type"":""Point"",""coordinates"":[-110.5945351455436,38.98968845066747]}"
0_00000000000000000385,4.0384E13,41155,2020-12-31 00:00:00,205.8220100402832,1609372800000,8.901667594909668,"{""type"":""Point"",""coordinates"":[-111.23732793970099,38.85014534230094]}"
0_00000000000000000386,4.0384E13,41156,2020-12-31 00:00:00,246.76801300048828,1609372800000,8.27500057220459,"{""type"":""Point"",""coordinates"":[-110.93817576822741,38.84881207108596]}"
0_00000000000000000501,4.0384E13,44171,2020-12-31 00:00:00,356.3610191345215,1609372800000,8.006667137145996,"{""type"":""Point"",""coordinates"":[-110.41087369135428,39.83691319172114]}"
0_00000000000000000508,4.0384E13,44202,2020-12-31 00:00:00,321.71501541137695,1609372800000,6.4116668701171875,"{""type"":""Point"",""coordinates"":[-110.09130775525804,40.50060133341498]}"
0_00000000000000000509,4.0384E13,44204,2020-12-31 00:00:00,302.28901290893555,1609372800000,7.02666711807251,"{""type"":""Point"",""coordinates"":[-110.5772382925573,40.14010084964809]}"
0_00000000000000000523,4.0384E13,44318,2020-12-31 00:00:00,238.36801147460938,1609372800000,10.692500114440918,"{""type"":""Point"",""coordinates"":[-110.12494721360524,39.34204215680972]}"
0_00000000000000000546,4.0384E13,44564,2020-12-31 00:00:00,286.69601249694824,1609372800000,7.523333549499512,"{""type"":""Point"",""coordinates"":[-111.05661841040906,39.34248806691507]}"
0_000000000000000002fc,4.03841E13,36703,2020-12-31 00:00:00,263.1560125350952,1609372800000,10.293334007263184,"{""type"":""Point"",""coordinates"":[-110.63551874332582,39.27255598509387]}"
0_000000000000000002fd,4.03841E13,36705,2020-12-31 00:00:00,250.11001205444336,1609372800000,8.793334007263184,"{""type"":""Point"",""coordinates"":[-110.79547561631504,39.23993320178686]}"
0_000000000000000002fe,4.03841E13,36706,2020-12-31 00:00:00,265.7040147781372,1609372800000,7.151583671569824,"{""type"":""Point"",""coordinates"":[-111.26059106989682,38.959428990918795]}"
0_000000000000000002ff,4.03841E13,36708,2020-12-31 00:00:00,359.778018951416,1609372800000,7.045000076293945,"{""type"":""Point"",""coordinates"":[-112.37010013491417,38.12451136877264]}"
0_00000000000000000300,4.03841E13,36712,2020-12-31 00:00:00,279.9680070877075,1609372800000,7.944167137145996,"{""type"":""Point"",""coordinates"":[-111.28645831510786,38.12941637993143]}"
0_00000000000000000327,4.03841E13,38974,2020-12-31 00:00:00,305.1060161590576,1609372800000,8.703333854675293,"{""type"":""Point"",""coordinates"":[-111.74367224162295,37.766383126766186]}"
0_00000000000000000328,4.03841E13,38983,2020-12-31 00:00:00,468.1720209121704,1609372800000,5.804166793823242,"{""type"":""Point"",""coordinates"":[-112.36334905591924,37.62572078403524]}"
0_00000000000000000329,4.03841E13,38985,2020-12-31 00:00:00,345.0370149612427,1609372800000,7.0941667556762695,"{""type"":""Point"",""coordinates"":[-111.73880290327257,37.62951547903172]}"
0_0000000000000000032a,4.03841E13,38988,2020-12-31 00:00:00,225.05501174926758,1609372800000,12.121583938598633,"{""type"":""Point"",""coordinates"":[-110.99485986081883,37.63154437001103]}"
0_000000000000000003b7,4.03841E13,42099,2020-12-31 00:00:00,313.3210153579712,1609372800000,8.484167098999023,"{""type"":""Point"",""coordinates"":[-111.28366245874734,37.99295005129177]}"
